Periodo;Producto;Region; Ventas ; Costos 
Q3 2017;Video Juegos;VEN - América/Venezuela; $115,262.76 ; $75,516.98 
Q2 2019;Camaras;IRN - Asia/Irán; $115,165.48 ; $72,511.60 
Q2 2019;Audio;AUS - Oceanía/Australia; $114,969.98 ; $62,083.79 
Q4 2018;TV;KOR - Asia/República de Corea; $114,939.54 ; $98,979.91 
Q3 2017;TV;KOR - Asia/República de Corea; $114,939.54 ; $105,637.46 
Q1 2019;Accesorios;GBR - Europa/Reino Unido; $114,901.48 ; $107,806.68 
Q1 2017;Celulares;GTM - América/Guatemala; $114,835.90 ; $111,948.06 
Q3 2018;Accesorios;GBR - Europa/Reino Unido; $114,772.52 ; $101,543.11 
Q4 2019;Consolas;CZE - Europa/República Checa; $114,537.62 ; $101,219.30 
Q3 2019;Accesorios;ITA - Europa/Italia; $114,448.61 ; $99,188.80 
Q3 2019;TV;ESP - Europa/España; $114,185.83 ; $101,244.77 
Q3 2019;Celulares;BEL - Europa/Bélgica; $114,119.80 ; $102,707.82 
Q3 2017;Consolas;SWE - Europa/Suecia; $114,065.64 ; $102,543.85 
Q1 2018;TV;ARG - América/Argentina; $113,998.81 ; $102,483.78 
Q2 2019;Camaras;PHL - Asia/Filipinas; $113,863.10 ; $71,050.58 
Q2 2018;Audio;AUS - Oceanía/Australia; $113,848.32 ; $59,770.37 
Q4 2018;Accesorios;GBR - Europa/Reino Unido; $113,835.60 ; $102,689.35 
Q4 2019;TV;KEN - África/Kenia; $113,723.35 ; $105,421.55 
Q3 2019;Camaras;FRA - Europa/Francia; $113,670.66 ; $72,049.71 
Q1 2019;Camaras;EGY - África/Egipto; $113,625.46 ; $82,567.84 
Q1 2017;Consolas;ISR - Asia/Israel; $113,607.80 ; $101,895.66 
Q4 2017;TV;KOR - Asia/República de Corea; $113,499.20 ; $94,431.33 
Q3 2017;TV;UKR - Europa/Ucrania; $113,450.49 ; $99,444.26 
Q4 2019;Celulares;GRC - Europa/Grecia; $113,435.09 ; $104,469.24 
Q2 2019;TV;COL - América/Colombia; $113,384.09 ; $91,579.46 
Q1 2017;Camaras;PHL - Asia/Filipinas; $113,246.79 ; $68,042.45 
Q3 2017;Video Juegos;ARG - América/Argentina; $112,971.79 ; $63,853.62 
Q1 2019;Camaras;IRN - Asia/Irán; $112,914.12 ; $65,866.57 
Q3 2019;Camaras;EGY - África/Egipto; $112,699.17 ; $65,160.61 
Q4 2019;Video Juegos;ARG - América/Argentina; $112,633.55 ; $67,580.13 
Q2 2019;Consolas;SWE - Europa/Suecia; $112,564.77 ; $92,816.57 
Q3 2017;Camaras;IRN - Asia/Irán; $112,407.02 ; $73,645.98 
Q4 2019;Celulares;GTM - América/Guatemala; $112,245.62 ; $99,580.41 
Q2 2018;Accesorios;ITA - Europa/Italia; $112,186.02 ; $90,611.79 
Q3 2017;Audio;VEN - América/Venezuela; $112,183.22 ; $70,633.88 
Q4 2019;Accesorios;ZAF - África/Sudáfrica; $112,164.90 ; $91,897.86 
Q1 2017;Accesorios;ZAF - África/Sudáfrica; $112,164.90 ; $89,411.45 
Q2 2017;Accesorios;ITA - Europa/Italia; $111,954.23 ; $94,183.72 
Q2 2019;Consolas;AUT - Europa/Austria; $111,905.28 ; $109,234.44 
Q3 2019;Video Juegos;POL - Europa/Polonia; $111,611.77 ; $63,923.10 
Q3 2019;Audio;PER - América/Perú; $111,369.18 ; $67,409.54 
Q1 2018;Video Juegos;PER - América/Perú; $111,369.18 ; $65,079.37 
Q2 2017;Camaras;PHL - Asia/Filipinas; $111,289.07 ; $76,559.20 
Q4 2017;Accesorios;ITA - Europa/Italia; $111,036.57 ; $99,820.76 
Q3 2018;TV;ARG - América/Argentina; $110,972.29 ; $96,370.67 
Q2 2019;Consolas;DOM - América/República Dominicana; $110,747.09 ; $112,962.04 
Q4 2019;Celulares;ECU - América/Ecuador; $110,739.70 ; $97,835.14 
Q1 2017;Video Juegos;SDN - África/Sudán; $110,643.05 ; $69,336.31 
Q2 2019;Celulares;GRC - Europa/Grecia; $110,599.21 ; $102,589.95 
Q3 2018;Camaras;EGY - África/Egipto; $110,301.31 ; $69,202.09 
Q3 2017;TV;SDN - África/Sudán; $110,299.44 ; $85,825.75 
Q4 2017;Celulares;BEL - Europa/Bélgica; $110,096.72 ; $98,507.59 
Q3 2017;Celulares;BEL - Europa/Bélgica; $110,096.72 ; $97,726.30 
Q3 2019;Audio;AUS - Oceanía/Australia; $110,089.17 ; $56,001.88 
Q3 2017;Audio;CMR - África/Camerún; $110,065.09 ; $67,732.36 
Q4 2018;Audio;MYS - Asia/Malasia; $109,986.37 ; $67,366.65 
Q4 2017;TV;UKR - Europa/Ucrania; $109,954.82 ; $96,210.46 
Q2 2017;Consolas;AUT - Europa/Austria; $109,883.96 ; $92,714.59 
Q4 2019;Camaras;EGY - África/Egipto; $109,863.03 ; $79,177.15 
Q2 2018;Video Juegos;ARG - América/Argentina; $109,678.15 ; $69,056.62 
Q1 2017;Video Juegos;ARG - América/Argentina; $109,678.15 ; $59,824.45 
Q2 2018;Camaras;TUR - Asia/Turquía; $109,413.11 ; $59,679.88 
Q1 2018;Accesorios;ZAF - África/Sudáfrica; $109,395.40 ; $87,106.09 
Q3 2018;Audio;PER - América/Perú; $109,387.52 ; $69,479.71 
Q3 2018;Video Juegos;ARG - América/Argentina; $109,042.34 ; $71,441.53 
Q4 2019;Accesorios;UKR - Europa/Ucrania; $109,038.53 ; $97,056.27 
Q3 2017;Consolas;CZE - Europa/República Checa; $108,810.74 ; $92,809.16 
Q4 2018;Accesorios;ITA - Europa/Italia; $108,806.92 ; $89,717.99 
Q1 2019;Video Juegos;ARG - América/Argentina; $108,727.19 ; $65,236.31 
Q4 2018;Accesorios;ZAF - África/Sudáfrica; $108,502.37 ; $82,280.97 
Q4 2017;TV;DZA - África/Argelia; $108,493.34 ; $100,433.84 
Q4 2019;Camaras;PHL - Asia/Filipinas; $108,405.93 ; $68,938.14 
Q2 2018;Camaras;PHL - Asia/Filipinas; $108,405.93 ; $63,111.11 
Q4 2017;Audio;AGO - África/Angola; $108,348.41 ; $69,652.55 
Q4 2019;Video Juegos;PER - América/Perú; $108,232.02 ; $59,890.19 
Q4 2018;Audio;PER - América/Perú; $108,232.02 ; $65,458.72 
Q2 2018;Camaras;IRN - Asia/Irán; $108,195.81 ; $63,114.22 
Q1 2018;Accesorios;TZA - África/Tanzania; $108,120.00 ; $95,400.00 
Q2 2017;Audio;VEN - América/Venezuela; $108,058.84 ; $68,037.05 
Q3 2017;Camaras;TUR - Asia/Turquía; $108,001.33 ; $68,000.84 
Q2 2017;Celulares;GRC - Europa/Grecia; $107,901.67 ; $99,703.48 
Q1 2017;Video Juegos;DZA - África/Argelia; $107,851.37 ; $75,572.99 
Q1 2017;TV;DZA - África/Argelia; $107,851.37 ; $98,915.11 
Q1 2017;TV;ESP - Europa/España; $107,675.60 ; $104,536.32 
Q4 2018;Audio;VEN - América/Venezuela; $107,663.02 ; $58,725.28 
Q4 2017;Consolas;SVK - Europa/Eslovaquia; $107,641.26 ; $89,701.05 
Q4 2018;TV;SDN - África/Sudán; $107,625.51 ; $90,171.46 
Q4 2019;Audio;AUS - Oceanía/Australia; $107,552.56 ; $58,078.38 
Q1 2018;Video Juegos;POL - Europa/Polonia; $107,486.61 ; $63,183.43 
Q3 2017;Consolas;ISR - Asia/Israel; $107,466.84 ; $93,863.44 
Q3 2018;Audio;AGO - África/Angola; $107,437.92 ; $64,462.75 
Q4 2018;Accesorios;TZA - África/Tanzania; $107,410.24 ; $90,360.99 
Q2 2018;Video Juegos;DZA - África/Argelia; $107,216.95 ; $63,024.92 
Q4 2018;Camaras;PHL - Asia/Filipinas; $107,019.67 ; $73,622.15 
Q3 2017;Consolas;AUT - Europa/Austria; $106,953.72 ; $89,420.32 
Q2 2019;Audio;PER - América/Perú; $106,728.80 ; $58,491.09 
Q3 2017;Camaras;EGY - África/Egipto; $106,615.15 ; $71,155.74 
Q4 2017;TV;ARG - América/Argentina; $106,571.12 ; $90,664.99 
Q3 2019;TV;ARG - América/Argentina; $106,571.12 ; $95,111.86 
Q3 2018;Consolas;FIN - Europa/Finlandia; $106,510.02 ; $96,007.63 
Q4 2019;Camaras;IRN - Asia/Irán; $106,507.65 ; $67,060.37 
Q2 2017;Camaras;EGY - África/Egipto; $106,478.29 ; $60,785.22 
Q2 2017;Consolas;SVK - Europa/Eslovaquia; $105,959.37 ; $87,690.51 
Q1 2018;Consolas;HUN - Europa/Hungría; $105,859.94 ; $95,397.61 
Q2 2018;Celulares;BEL - Europa/Bélgica; $105,762.20 ; $89,976.80 
Q3 2018;TV;POL - Europa/Polonia; $105,758.53 ; $88,378.21 
Q3 2018;Video Juegos;DZA - África/Argelia; $105,663.08 ; $71,850.89 
Q1 2017;Audio;AGO - África/Angola; $105,662.09 ; $70,441.39 
Q2 2017;Video Juegos;PER - América/Perú; $105,628.50 ; $69,913.99 
Q4 2019;Camaras;TUR - Asia/Turquía; $105,450.12 ; $70,300.08 
Q3 2019;Consolas;AUT - Europa/Austria; $105,399.16 ; $87,832.63 
Q3 2018;Accesorios;TZA - África/Tanzania; $105,335.79 ; $85,078.91 
Q3 2019;TV;POL - Europa/Polonia; $105,288.16 ; $92,348.80 
Q3 2017;Accesorios;ZAF - África/Sudáfrica; $105,279.53 ; $81,494.16 
Q2 2017;Accesorios;GBR - Europa/Reino Unido; $105,244.24 ; $88,264.87 
Q1 2017;Accesorios;ITA - Europa/Italia; $105,215.24 ; $84,172.19 
Q4 2019;Accesorios;TZA - África/Tanzania; $105,110.23 ; $92,291.91 
Q2 2017;Video Juegos;SDN - África/Sudán; $105,078.16 ; $58,003.14 
Q2 2017;TV;UKR - Europa/Ucrania; $104,956.87 ; $83,965.50 
Q4 2019;Accesorios;ESP - Europa/España; $104,891.59 ; $91,204.10 
Q4 2018;Consolas;CZE - Europa/República Checa; $104,877.82 ; $93,093.80 
Q2 2017;TV;ESP - Europa/España; $104,811.89 ; $95,650.55 
Q4 2018;Audio;AUS - Oceanía/Australia; $104,658.77 ; $61,712.58 
Q4 2019;Consolas;ISR - Asia/Israel; $104,638.76 ; $88,029.44 
Q4 2018;Camaras;TUR - Asia/Turquía; $104,626.29 ; $68,548.26 
Q3 2017;TV;KEN - África/Kenia; $104,556.73 ; $96,868.74 
Q4 2019;Consolas;HUN - Europa/Hungría; $104,536.69 ; $108,151.33 
Q2 2017;TV;ARG - América/Argentina; $104,498.91 ; $87,367.94 
Q2 2017;Accesorios;TZA - África/Tanzania; $104,439.31 ; $92,704.56 
Q4 2018;Audio;AGO - África/Angola; $104,368.27 ; $58,990.76 
Q3 2018;Video Juegos;SDN - África/Sudán; $104,153.72 ; $56,243.01 
Q1 2017;TV;SDN - África/Sudán; $104,153.72 ; $86,877.09 
Q4 2017;Accesorios;GBR - Europa/Reino Unido; $104,066.13 ; $92,343.89 
Q4 2017;Video Juegos;VEN - América/Venezuela; $103,858.67 ; $62,315.20 
Q2 2018;Video Juegos;SDN - África/Sudán; $103,849.18 ; $58,155.54 
Q1 2018;Video Juegos;SDN - África/Sudán; $103,849.18 ; $53,414.60 
Q3 2019;Video Juegos;PER - América/Perú; $103,844.23 ; $63,304.21 
Q2 2018;Video Juegos;PER - América/Perú; $103,844.23 ; $67,384.52 
Q4 2017;Video Juegos;POL - Europa/Polonia; $103,756.79 ; $59,818.04 
Q1 2017;Video Juegos;POL - Europa/Polonia; $103,430.51 ; $59,237.47 
Q4 2018;Consolas;FIN - Europa/Finlandia; $103,330.61 ; $101,983.39 
Q1 2018;Celulares;BEL - Europa/Bélgica; $103,321.54 ; $80,361.20 
Q3 2018;Video Juegos;PER - América/Perú; $103,147.29 ; $50,996.02 
Q2 2017;Video Juegos;POL - Europa/Polonia; $103,106.28 ; $66,945.43 
Q2 2018;Consolas;SWE - Europa/Suecia; $103,071.36 ; $88,951.99 
Q1 2017;TV;UKR - Europa/Ucrania; $103,028.53 ; $80,631.02 
Q4 2018;TV;DZA - África/Argelia; $102,976.73 ; $95,580.12 
Q2 2017;TV;POL - Europa/Polonia; $102,784.07 ; $95,148.68 
Q2 2019;TV;POL - Europa/Polonia; $102,670.50 ; $95,438.13 
Q3 2019;Video Juegos;AGO - África/Angola; $102,280.90 ; $57,810.94 
Q3 2017;Celulares;GTM - América/Guatemala; $102,251.14 ; $108,305.93 
Q1 2018;TV;POL - Europa/Polonia; $102,145.66 ; $92,534.12 
Q3 2018;Video Juegos;MYS - Asia/Malasia; $102,130.20 ; $68,281.33 
Q1 2017;Celulares;GRC - Europa/Grecia; $102,091.58 ; $93,711.06 
Q2 2017;Camaras;THA - Asia/Tailandia; $102,068.25 ; $64,265.19 
Q4 2017;Accesorios;TZA - África/Tanzania; $102,050.89 ; $91,194.41 
Q1 2017;Consolas;HUN - Europa/Hungría; $101,987.01 ; $98,736.39 
Q2 2018;Consolas;ISR - Asia/Israel; $101,955.72 ; $83,418.31 
Q2 2018;Accesorios;TZA - África/Tanzania; $101,839.17 ; $88,077.12 
Q1 2019;TV;PER - América/Perú; $101,781.10 ; $84,395.19 
Q3 2018;Accesorios;ZAF - África/Sudáfrica; $101,656.14 ; $72,824.73 
Q1 2017;Consolas;AUT - Europa/Austria; $101,538.34 ; $87,628.98 
Q2 2017;Audio;AGO - África/Angola; $101,469.15 ; $67,646.10 
Q3 2017;Celulares;ECU - América/Ecuador; $101,446.86 ; $92,479.89 
Q1 2019;Consolas;AUT - Europa/Austria; $101,421.63 ; $88,900.44 
Q2 2018;TV;ESP - Europa/España; $101,309.18 ; $92,623.91 
Q4 2019;Audio;CMR - África/Camerún; $101,100.51 ; $60,660.31 
Q2 2019;Video Juegos;YEM - Asia/Yemen; $101,046.74 ; $62,182.61 
Q3 2019;Consolas;DOM - América/República Dominicana; $101,011.09 ; $90,362.83 
Q3 2018;Audio;MYS - Asia/Malasia; $100,928.67 ; $61,162.77 
Q3 2018;TV;SDN - África/Sudán; $100,898.92 ; $83,157.52 
Q2 2017;Celulares;GTM - América/Guatemala; $100,869.37 ; $105,317.08 
Q3 2017;TV;ARG - América/Argentina; $100,856.85 ; $85,575.51 
Q4 2017;Consolas;HUN - Europa/Hungría; $100,758.25 ; $96,256.88 
Q2 2017;Consolas;HUN - Europa/Hungría; $100,758.25 ; $100,343.42 
Q3 2019;Celulares;AUT - Europa/Austria; $100,714.75 ; $87,802.60 
Q2 2019;Accesorios;ZAF - África/Sudáfrica; $100,693.49 ; $80,140.17 
Q4 2017;Audio;YEM - Asia/Yemen; $100,644.16 ; $60,386.50 
Q3 2019;Accesorios;ZAF - África/Sudáfrica; $100,503.14 ; $87,437.74 
Q1 2018;Camaras;FRA - Europa/Francia; $100,435.09 ; $60,344.75 
Q1 2018;Camaras;IRN - Asia/Irán; $100,384.88 ; $66,923.25 
Q2 2017;Accesorios;ZAF - África/Sudáfrica; $100,313.52 ; $88,066.91 
Q2 2019;Camaras;TUR - Asia/Turquía; $100,240.76 ; $63,114.55 
Q2 2019;Audio;CMR - África/Camerún; $100,193.78 ; $56,631.27 
Q4 2018;Celulares;DOM - América/República Dominicana; $99,913.14 ; $93,892.40 
Q1 2018;Camaras;THA - Asia/Tailandia; $99,852.81 ; $59,911.69 
Q3 2017;Audio;AUS - Oceanía/Australia; $99,738.91 ; $53,859.01 
Q3 2019;Camaras;IRN - Asia/Irán; $99,718.31 ; $62,785.61 
Q4 2018;Camaras;THA - Asia/Tailandia; $99,698.24 ; $66,465.50 
Q2 2018;Audio;VEN - América/Venezuela; $99,633.91 ; $59,780.35 
Q1 2019;Video Juegos;VEN - América/Venezuela; $99,633.91 ; $66,422.61 
Q1 2019;Accesorios;ZAF - África/Sudáfrica; $99,562.10 ; $83,003.35 
Q2 2018;Consolas;HUN - Europa/Hungría; $99,558.75 ; $94,222.40 
Q3 2019;Celulares;GTM - América/Guatemala; $99,524.45 ; $98,538.89 
Q2 2018;Celulares;GTM - América/Guatemala; $99,524.45 ; $108,238.81 
Q4 2017;TV;ESP - Europa/España; $99,518.36 ; $92,779.89 
Q1 2019;Consolas;SWE - Europa/Suecia; $99,475.85 ; $82,023.94 
Q3 2017;TV;PER - América/Perú; $99,475.38 ; $86,976.65 
Q1 2018;Audio;VEN - América/Venezuela; $99,297.31 ; $59,578.39 
Q3 2019;TV;SDN - África/Sudán; $99,207.87 ; $86,207.51 
Q1 2017;Video Juegos;AGO - África/Angola; $99,109.40 ; $62,402.21 
Q4 2017;TV;POL - Europa/Polonia; $99,068.98 ; $86,933.03 
Q3 2018;Audio;YEM - Asia/Yemen; $99,065.43 ; $64,904.94 
Q2 2018;Audio;MYS - Asia/Malasia; $98,987.73 ; $61,174.42 
Q2 2018;Camaras;THA - Asia/Tailandia; $98,932.51 ; $64,817.85 
Q2 2019;TV;SDN - África/Sudán; $98,931.53 ; $73,605.06 
Q1 2019;Consolas;PRT - Europa/Portugal; $98,834.09 ; $87,186.68 
Q1 2019;TV;POL - Europa/Polonia; $98,583.09 ; $88,862.33 
Q3 2018;TV;ESP - Europa/España; $98,523.17 ; $97,754.21 
Q4 2017;Audio;AUS - Oceanía/Australia; $98,476.39 ; $54,540.77 
Q4 2017;Consolas;CHE - Europa/Suiza; $98,407.78 ; $86,551.42 
Q3 2019;Consolas;HUN - Europa/Hungría; $98,387.47 ; $84,175.81 
Q4 2018;TV;UKR - Europa/Ucrania; $98,380.62 ; $88,341.79 
Q2 2017;Video Juegos;MYS - Asia/Malasia; $98,232.10 ; $66,289.73 
Q4 2018;Consolas;ISR - Asia/Israel; $98,179.58 ; $84,730.32 
Q3 2018;Accesorios;ITA - Europa/Italia; $98,162.77 ; $86,191.70 
Q1 2018;Accesorios;ITA - Europa/Italia; $98,162.77 ; $77,712.19 
Q3 2019;Celulares;ECU - América/Ecuador; $98,019.60 ; $88,217.64 
Q3 2018;Video Juegos;AGO - África/Angola; $97,970.21 ; $53,438.30 
Q4 2017;Consolas;AUT - Europa/Austria; $97,823.52 ; $86,832.12 
Q3 2017;Video Juegos;AGO - África/Angola; $97,596.28 ; $55,163.11 
Q1 2018;Consolas;FIN - Europa/Finlandia; $97,509.17 ; $96,534.08 
Q4 2019;Camaras;ITA - Europa/Italia; $97,381.50 ; $64,921.00 
Q3 2019;Camaras;TUR - Asia/Turquía; $97,326.78 ; $64,884.52 
Q4 2018;Consolas;SWE - Europa/Suecia; $97,215.03 ; $80,453.82 
Q1 2017;Audio;CMR - África/Camerún; $97,144.40 ; $58,286.64 
Q1 2017;Camaras;IRN - Asia/Irán; $97,012.78 ; $52,916.06 
Q2 2017;Accesorios;COL - América/Colombia; $96,803.19 ; $84,549.62 
Q2 2017;Consolas;CZE - Europa/República Checa; $96,720.66 ; $84,159.54 
Q4 2019;Camaras;THA - Asia/Tailandia; $96,704.30 ; $62,167.05 
Q2 2017;Video Juegos;VEN - América/Venezuela; $96,684.22 ; $63,344.84 
Q1 2017;Video Juegos;VEN - América/Venezuela; $96,684.22 ; $59,497.98 
Q1 2019;Video Juegos;PER - América/Perú; $96,660.04 ; $61,830.21 
Q1 2019;Accesorios;KOR - Asia/República de Corea; $96,559.02 ; $82,162.95 
Q1 2019;TV;DZA - África/Argelia; $96,438.53 ; $84,415.86 
Q4 2019;Video Juegos;MYS - Asia/Malasia; $96,392.55 ; $55,206.64 
Q2 2019;TV;PER - América/Perú; $96,357.03 ; $76,107.35 
Q2 2019;Camaras;ITA - Europa/Italia; $96,273.60 ; $69,736.04 
Q4 2018;Camaras;IRN - Asia/Irán; $96,266.53 ; $54,411.52 
Q2 2019;Camaras;FRA - Europa/Francia; $96,217.89 ; $76,665.26 
Q1 2019;Accesorios;ESP - Europa/España; $96,120.17 ; $87,935.09 
Q3 2019;TV;DZA - África/Argelia; $95,930.95 ; $80,682.98 
Q2 2018;TV;POL - Europa/Polonia; $95,891.84 ; $82,033.92 
Q1 2019;Camaras;FRA - Europa/Francia; $95,707.93 ; $60,296.00 
Q4 2017;Camaras;FRA - Europa/Francia; $95,473.48 ; $64,428.14 
Q3 2019;Accesorios;ESP - Europa/España; $95,358.62 ; $90,550.95 
Q3 2018;TV;DZA - África/Argelia; $95,179.54 ; $84,845.76 
Q3 2018;Video Juegos;VEN - América/Venezuela; $95,119.75 ; $63,413.17 
Q2 2018;Video Juegos;VEN - América/Venezuela; $95,119.75 ; $63,413.17 
Q4 2017;Accesorios;COL - América/Colombia; $94,965.15 ; $83,384.04 
Q1 2019;TV;SDN - África/Sudán; $94,963.69 ; $80,583.47 
Q1 2017;Accesorios;TZA - África/Tanzania; $94,944.83 ; $77,990.40 
Q3 2018;Accesorios;KOR - Asia/República de Corea; $94,939.58 ; $85,114.94 
Q3 2017;TV;DZA - África/Argelia; $94,931.67 ; $85,639.07 
Q1 2019;TV;VEN - América/Venezuela; $94,812.92 ; $85,138.13 
Q2 2018;TV;ARG - América/Argentina; $94,759.71 ; $81,026.42 
Q2 2018;TV;DZA - África/Argelia; $94,685.10 ; $90,305.91 
Q3 2019;Consolas;ISR - Asia/Israel; $94,673.17 ; $75,352.11 
Q1 2018;Video Juegos;VEN - América/Venezuela; $94,508.05 ; $58,158.80 
Q3 2018;Audio;CHL - América/Chile; $94,456.43 ; $56,673.86 
Q1 2018;Camaras;TUR - Asia/Turquía; $94,311.02 ; $62,874.01 
Q3 2018;Video Juegos;POL - Europa/Polonia; $94,243.27 ; $64,832.87 
Q1 2018;TV;SDN - África/Sudán; $94,208.01 ; $76,642.77 
Q4 2019;Video Juegos;VEN - América/Venezuela; $94,205.14 ; $51,384.62 
Q2 2019;TV;ARG - América/Argentina; $94,049.02 ; $80,613.44 
Q1 2019;TV;ARG - América/Argentina; $94,049.02 ; $83,113.08 
Q4 2019;Audio;AGO - África/Angola; $94,008.18 ; $54,838.11 
Q3 2017;Video Juegos;YEM - Asia/Yemen; $93,909.61 ; $57,790.53 
Q1 2019;Audio;CMR - África/Camerún; $93,879.04 ; $62,586.03 
Q2 2017;Celulares;PRT - Europa/Portugal; $93,755.66 ; $80,918.35 
Q1 2018;Consolas;PRT - Europa/Portugal; $93,755.66 ; $78,243.36 
Q2 2017;Audio;AUS - Oceanía/Australia; $93,730.54 ; $47,680.32 
Q2 2017;TV;DZA - África/Argelia; $93,711.47 ; $78,816.28 
Q3 2017;TV;POL - Europa/Polonia; $93,706.27 ; $85,118.51 
Q2 2019;Audio;MYS - Asia/Malasia; $93,588.40 ; $60,104.55 
Q4 2018;Accesorios;COL - América/Colombia; $93,583.12 ; $80,214.11 
Q2 2019;Accesorios;KOR - Asia/República de Corea; $93,566.49 ; $80,574.55 
Q1 2017;Video Juegos;PER - América/Perú; $93,428.25 ; $59,314.05 
Q3 2017;TV;VEN - América/Venezuela; $93,307.95 ; $83,274.84 
Q4 2017;Camaras;TUR - Asia/Turquía; $93,260.20 ; $52,712.29 
Q3 2018;Audio;CMR - África/Camerún; $93,096.72 ; $62,064.48 
Q3 2017;Camaras;THA - Asia/Tailandia; $93,070.90 ; $55,842.54 
Q3 2019;Video Juegos;VEN - América/Venezuela; $93,012.67 ; $57,238.57 
Q3 2019;Accesorios;UKR - Europa/Ucrania; $92,991.35 ; $81,920.95 
Q1 2017;Audio;AUS - Oceanía/Australia; $92,983.69 ; $52,690.76 
Q2 2018;Celulares;HUN - Europa/Hungría; $92,921.50 ; $83,167.95 
Q1 2019;Consolas;HUN - Europa/Hungría; $92,921.50 ; $90,126.11 
Q2 2018;Consolas;SVK - Europa/Eslovaquia; $92,895.88 ; $76,307.33 
Q4 2017;Consolas;PRT - Europa/Portugal; $92,747.53 ; $75,295.86 
Q1 2019;Video Juegos;MYS - Asia/Malasia; $92,578.45 ; $57,213.48 
Q2 2019;Video Juegos;PER - América/Perú; $92,305.98 ; $50,303.41 
Q4 2019;TV;SDN - África/Sudán; $92,250.44 ; $75,598.05 
Q1 2019;Video Juegos;AUS - Oceanía/Australia; $92,248.64 ; $52,274.23 
Q3 2019;Video Juegos;YEM - Asia/Yemen; $92,195.93 ; $55,317.56 
Q3 2019;TV;VEN - América/Venezuela; $92,137.94 ; $75,684.74 
Q3 2017;Accesorios;TZA - África/Tanzania; $91,922.24 ; $77,780.36 
Q4 2017;Consolas;DOM - América/República Dominicana; $91,920.09 ; $85,161.26 
Q1 2017;Consolas;DOM - América/República Dominicana; $91,920.09 ; $74,985.58 
Q3 2019;Video Juegos;MYS - Asia/Malasia; $91,917.18 ; $58,826.99 
Q4 2019;Celulares;HUN - Europa/Hungría; $91,900.38 ; $92,210.43 
Q2 2018;Camaras;FRA - Europa/Francia; $91,764.44 ; $63,811.58 
Q4 2019;TV;PER - América/Perú; $91,754.90 ; $80,614.62 
Q3 2018;Consolas;SVK - Europa/Eslovaquia; $91,640.53 ; $78,912.68 
Q2 2019;Accesorios;ESP - Europa/España; $91,442.45 ; $87,610.70 
Q4 2018;TV;POL - Europa/Polonia; $91,363.62 ; $75,626.70 
Q2 2019;Accesorios;TZA - África/Tanzania; $91,238.81 ; $79,689.59 
Q2 2019;Camaras;THA - Asia/Tailandia; $91,225.30 ; $49,759.26 
Q3 2019;TV;PER - América/Perú; $91,210.36 ; $69,088.81 
Q1 2018;Audio;AUS - Oceanía/Australia; $91,167.60 ; $47,862.99 
Q4 2019;TV;DZA - África/Argelia; $91,134.41 ; $85,145.57 
Q4 2018;Accesorios;KOR - Asia/República de Corea; $91,119.08 ; $80,549.26 
Q4 2019;Camaras;ESP - Europa/España; $91,044.52 ; $53,633.50 
Q1 2017;Accesorios;KEN - África/Kenia; $91,028.56 ; $80,588.37 
Q3 2017;Video Juegos;PER - América/Perú; $90,940.51 ; $59,396.28 
Q4 2019;Audio;YEM - Asia/Yemen; $90,869.37 ; $51,360.95 
Q3 2017;Camaras;FRA - Europa/Francia; $90,849.41 ; $66,069.45 
Q1 2019;Camaras;THA - Asia/Tailandia; $90,839.30 ; $51,343.95 
Q4 2019;Celulares;PRT - Europa/Portugal; $90,794.95 ; $76,160.04 
Q1 2017;Consolas;PRT - Europa/Portugal; $90,794.95 ; $84,050.19 
Q4 2019;Video Juegos;AGO - África/Angola; $90,674.56 ; $49,458.85 
Q2 2018;Video Juegos;AUS - Oceanía/Australia; $90,460.87 ; $48,848.87 
Q3 2018;TV;VEN - América/Venezuela; $90,436.94 ; $75,108.64 
Q4 2018;Camaras;FRA - Europa/Francia; $90,206.91 ; $55,575.30 
Q2 2018;Audio;CMR - África/Camerún; $90,093.60 ; $56,725.60 
Q4 2017;Celulares;HUN - Europa/Hungría; $89,924.03 ; $93,256.36 
Q4 2018;TV;VEN - América/Venezuela; $89,883.81 ; $78,506.11 
Q2 2017;Video Juegos;AUS - Oceanía/Australia; $89,765.02 ; $48,473.11 
Q4 2017;Celulares;CZE - Europa/República Checa; $89,740.82 ; $70,231.94 
Q4 2017;Audio;CMR - África/Camerún; $89,731.78 ; $55,219.56 
Q2 2017;Consolas;CHE - Europa/Suiza; $89,688.10 ; $78,189.63 
Q2 2018;TV;SDN - África/Sudán; $89,687.93 ; $75,296.14 
Q1 2017;Accesorios;COL - América/Colombia; $89,668.29 ; $70,175.19 
Q2 2018;Audio;YEM - Asia/Yemen; $89,580.44 ; $52,255.26 
Q1 2019;Video Juegos;AGO - África/Angola; $89,406.38 ; $58,576.59 
Q3 2018;Camaras;TUR - Asia/Turquía; $89,400.30 ; $52,150.18 
